"tenantid","connectionno"
"od.cuttack","WS/CTC/1864367"
"od.bhubaneswar","WS/BMC/1482688"
"od.bhubaneswar","WS/BMC/1482698"
"od.bhubaneswar","WS/BMC/1482702"
"od.bhubaneswar","WS/BMC/1482706"
"od.cuttack","WS/CTC/1865223"
"od.cuttack","WS/CTC/1865226"
"od.cuttack","WS/CTC/1865140"
"od.cuttack","WS/CTC/1865150"
"od.cuttack","WS/CTC/1865659"
"od.cuttack","WS/CTC/1865632"
"od.cuttack","WS/CTC/1865636"
"od.cuttack","WS/CTC/1865650"
"od.cuttack","WS/CTC/1866185"
"od.cuttack","WS/CTC/1866207"
"od.cuttack","WS/CTC/1866236"
"od.cuttack","WS/CTC/1866253"
"od.cuttack","WS/CTC/1866137"
"od.cuttack","WS/CTC/1866210"
"od.cuttack","WS/CTC/1866230"
"od.cuttack","WS/CTC/1866272"
"od.cuttack","WS/CTC/1868910"
"od.cuttack","WS/CTC/1868924"
"od.cuttack","WS/CTC/1868933"
"od.cuttack","WS/CTC/1868939"
"od.bhubaneswar","WS/BMC/1484261"
"od.bhubaneswar","WS/BMC/1484263"
"od.bhubaneswar","WS/BMC/1484264"
"od.bhubaneswar","WS/BMC/1551215"
"od.bhubaneswar","WS/BMC/1551189"
"od.bhubaneswar","WS/BMC/1551191"
"od.bhubaneswar","WS/BMC/1551208"
"od.bhubaneswar","WS/BMC/1551224"
"od.bhubaneswar","WS/BMC/2195311"
"od.bhubaneswar","WS/BMC/1514934"
"od.bhubaneswar","WS/BMC/1551228"
"od.bhubaneswar","WS/BMC/2195421"
"od.bhubaneswar","WS/BMC/2195391"
"od.bhubaneswar","WS/BMC/2195377"
"od.bhubaneswar","WS/BMC/2195397"
"od.bhubaneswar","WS/BMC/2195567"
"od.bhubaneswar","WS/BMC/1515508"
"od.bhubaneswar","WS/BMC/1515517"
"od.bhubaneswar","WS/BMC/1515518"
"od.bhubaneswar","WS/BMC/2195601"
"od.bhubaneswar","WS/BMC/1515700"
"od.bhubaneswar","WS/BMC/1515705"
"od.bhubaneswar","WS/BMC/1515696"
"od.bhubaneswar","WS/BMC/1515703"
"od.bhubaneswar","WS/BMC/1553303"
"od.bhubaneswar","WS/BMC/1553305"
"od.bhubaneswar","WS/BMC/1553308"
"od.bhubaneswar","WS/BMC/1553309"
"od.bhubaneswar","WS/BMC/1553315"
"od.bhubaneswar","WS/BMC/1553322"
"od.bhubaneswar","WS/BMC/1553329"
"od.bhubaneswar","WS/BMC/1557171"
"od.bhubaneswar","WS/BMC/1557147"
"od.bhubaneswar","WS/BMC/1557165"
"od.bhubaneswar","WS/BMC/1557782"
"od.bhubaneswar","WS/BMC/1557788"
"od.bhubaneswar","WS/BMC/1557800"
"od.bhubaneswar","WS/BMC/1557804"
"od.bhubaneswar","WS/BMC/1557814"
"od.bhubaneswar","WS/BMC/1557818"
"od.bhubaneswar","WS/BMC/1557790"
"od.bhubaneswar","WS/BMC/1557792"
"od.bhubaneswar","WS/BMC/1557811"
"od.bhubaneswar","WS/BMC/1561399"
"od.bhubaneswar","WS/BMC/1561420"
"od.bhubaneswar","WS/BMC/1561443"
"od.bhubaneswar","WS/BMC/1561449"
"od.bhubaneswar","WS/BMC/1561373"
"od.bhubaneswar","WS/BMC/1561386"
"od.bhubaneswar","WS/BMC/1561396"
"od.bhubaneswar","WS/BMC/1561401"
"od.bhubaneswar","WS/BMC/1561735"
"od.bhubaneswar","WS/BMC/1561741"
"od.bhubaneswar","WS/BMC/1561743"
"od.bhubaneswar","WS/BMC/1561748"
"od.bhubaneswar","WS/BMC/1561441"
"od.bhubaneswar","WS/BMC/1561439"
"od.bhubaneswar","WS/BMC/1561445"
"od.bhubaneswar","WS/BMC/1561447"
"od.bhubaneswar","WS/BMC/1559333"
"od.bhubaneswar","WS/BMC/1559339"
"od.bhubaneswar","WS/BMC/1559337"
"od.bhubaneswar","WS/BMC/1559341"
"od.bhubaneswar","WS/BMC/1561750"
"od.bhubaneswar","WS/BMC/1561757"
"od.bhubaneswar","WS/BMC/1561764"
"od.bhubaneswar","WS/BMC/1561774"
"od.bhubaneswar","WS/BMC/1561783"
"od.bhubaneswar","WS/BMC/1561784"
"od.bhubaneswar","WS/BMC/1561794"
"od.bhubaneswar","WS/BMC/1561796"
"od.bhubaneswar","WS/BMC/2196641"
"od.bhubaneswar","WS/BMC/1561819"
"od.bhubaneswar","WS/BMC/1561824"
"od.bhubaneswar","WS/BMC/1561830"
"od.bhubaneswar","WS/BMC/2196696"
"od.bhubaneswar","WS/BMC/2196698"
"od.bhubaneswar","WS/BMC/2196740"
"od.bhubaneswar","WS/BMC/2196701"
"od.bhubaneswar","WS/BMC/2196705"
"od.bhubaneswar","WS/BMC/2196709"
"od.bhubaneswar","WS/BMC/2196711"
"od.bhubaneswar","WS/BMC/2196713"
"od.bhubaneswar","WS/BMC/2196889"
"od.bhubaneswar","WS/BMC/2196891"
"od.bhubaneswar","WS/BMC/2175638"
"od.bhubaneswar","WS/BMC/2196893"
"od.bhubaneswar","WS/BMC/2197025"
"od.bhubaneswar","WS/BMC/2197029"
"od.bhubaneswar","WS/BMC/2197028"
"od.bhubaneswar","WS/BMC/2197030"
"od.puri","WS/PRI/2197305"
"od.puri","WS/PRI/2198319"
"od.puri","WS/PRI/2198320"
"od.puri","WS/PRI/2198333"
"od.bhubaneswar","WS/BMC/1531581"
"od.bhubaneswar","WS/BMC/1531617"
"od.bhubaneswar","WS/BMC/1531587"
"od.bhubaneswar","WS/BMC/1531600"
"od.bhubaneswar","WS/BMC/1540217"
"od.bhubaneswar","WS/BMC/1540207"
"od.bhubaneswar","WS/BMC/1540213"
"od.bhubaneswar","WS/BMC/1540222"
