"ulb","applicationno","applicationstatus","connectionno","createddate","lastmodifieddate","applicationtype","ward"
"Sambalpur","WS_AP/SMB/2021-22/2174052","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-19","2022-01-19","New Connection","17"
"Angul","WS_AP/ANG/2021-22/2174044","CONNECTION_ACTIVATED","WS/ANG/2171594","2022-01-19","2022-01-19","New Connection","12"
"Sambalpur","WS_AP/SMB/2021-22/2174050","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-19","2022-01-19","New Connection","17"
"Jagatsinghpur","WS_AP/JGT/2021-22/2174047","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-19","2022-01-19","New Connection","02"
"Sambalpur","WS_AP/SMB/2021-22/2174048","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-19","2022-01-19","New Connection","18"
"Chatrapur","WS_AP/CHH/2021-22/2174042","CONNECTION_ACTIVATED","WS/CHH/2171593","2022-01-19","2022-01-19","New Connection","02"
"Sambalpur","WS_AP/SMB/2021-22/2174046","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-19","2022-01-19","New Connection","17"
"Bhubaneswar","WS_AP/BMC/2021-22/2173371","PENDING_FOR_FIELD_INSPECTION",NULL,"2022-01-18","2022-01-19","New Connection","47"
"Bhubaneswar","WS_AP/BMC/2021-22/2173962","CONNECTION_ACTIVATED","WS/BMC/2171592","2022-01-19","2022-01-19","New Connection","23"
"Jagatsinghpur","WS_AP/JGT/2021-22/2174041","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-19","2022-01-19","New Connection","02"
"Sambalpur","WS_AP/SMB/2021-22/2173974","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-19","2022-01-19","New Connection","15"
"Rourkela","WS_AP/RRK/2021-22/2173959","CONNECTION_ACTIVATED","WS/RRK/2171568","2022-01-19","2022-01-19","New Connection","05"
"Jharsuguda","WS_AP/JRS/2021-22/2171623","CONNECTION_ACTIVATED","WS/JRS/2171567","2022-01-04","2022-01-19","New Connection","02"
"Sambalpur","WS_AP/SMB/2021-22/2173972","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-19","2022-01-19","New Connection","15"
"Jharsuguda","WS_AP/JRS/2021-22/2173969","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-19","2022-01-19","New Connection","04"
"Sambalpur","WS_AP/SMB/2021-22/2173968","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-19","2022-01-19","New Connection","17"
"Jharsuguda","WS_AP/JRS/2021-22/2171622","CONNECTION_ACTIVATED","WS/JRS/2171566","2022-01-04","2022-01-19","New Connection","02"
"Sambalpur","WS_AP/SMB/2021-22/2173967","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-19","2022-01-19","New Connection","15"
"Jharsuguda","WS_AP/JRS/2021-22/2171577","CONNECTION_ACTIVATED","WS/JRS/2171565","2022-01-04","2022-01-19","New Connection","06"
"Sambalpur","WS_AP/SMB/2021-22/2173964","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-19","2022-01-19","New Connection","15"
"Sambalpur","WS_AP/SMB/2021-22/2173963","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-19","2022-01-19","New Connection","17"
"Sambalpur","WS_AP/SMB/2021-22/2173961","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-19","2022-01-19","New Connection","15"
"Jharsuguda","WS_AP/JRS/2021-22/2171574","CONNECTION_ACTIVATED","WS/JRS/2171564","2022-01-04","2022-01-19","New Connection","06"
"Jharsuguda","WS_AP/JRS/2021-22/2173957","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-19","2022-01-19","New Connection","04"
"Jharsuguda","WS_AP/JRS/2021-22/2171569","CONNECTION_ACTIVATED","WS/JRS/2171563","2022-01-04","2022-01-19","New Connection","06"
"Sambalpur","WS_AP/SMB/2021-22/2173955","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-19","2022-01-19","New Connection","15"
"Jharsuguda","WS_AP/JRS/2021-22/2171567","CONNECTION_ACTIVATED","WS/JRS/2171562","2022-01-04","2022-01-19","New Connection","06"
"Angul","WS_AP/ANG/2021-22/2173932","CONNECTION_ACTIVATED","WS/ANG/2171561","2022-01-19","2022-01-19","New Connection","15"
"Sambalpur","WS_AP/SMB/2021-22/2173954","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-19","2022-01-19","New Connection","15"
"Rourkela","WS_AP/RRK/2021-22/2173940","CONNECTION_ACTIVATED","WS/RRK/2171560","2022-01-19","2022-01-19","New Connection","05"
"Jharsuguda","WS_AP/JRS/2021-22/2171565","CONNECTION_ACTIVATED","WS/JRS/2171559","2022-01-04","2022-01-19","New Connection","06"
"Sambalpur","WS_AP/SMB/2021-22/2173952","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-19","2022-01-19","New Connection","15"
"Jagatsinghpur","WS_AP/JGT/2021-22/2173953","INITIATED",NULL,"2022-01-19","2022-01-19","New Connection","06"
"Jharsuguda","WS_AP/JRS/2021-22/2171563","CONNECTION_ACTIVATED","WS/JRS/2171558","2022-01-04","2022-01-19","New Connection","06"
"Sambalpur","WS_AP/SMB/2021-22/2173947","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-19","2022-01-19","New Connection","17"
"Jharsuguda","WS_AP/JRS/2021-22/2173946","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-19","2022-01-19","New Connection","04"
"Jharsuguda","WS_AP/JRS/2021-22/2171561","CONNECTION_ACTIVATED","WS/JRS/2171557","2022-01-04","2022-01-19","New Connection","06"
"Sambalpur","WS_AP/SMB/2021-22/2173945","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-19","2022-01-19","New Connection","15"
"Sambalpur","WS_AP/SMB/2021-22/2173944","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-19","2022-01-19","New Connection","15"
"Sambalpur","WS_AP/SMB/2021-22/2173943","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-19","2022-01-19","New Connection","17"
"Jharsuguda","WS_AP/JRS/2021-22/2171559","CONNECTION_ACTIVATED","WS/JRS/2171556","2022-01-04","2022-01-19","New Connection","06"
"Rourkela","WS_AP/RRK/2021-22/2173915","CONNECTION_ACTIVATED","WS/RRK/2171555","2022-01-19","2022-01-19","New Connection","05"
"Rourkela","WS_AP/RRK/2021-22/2173919","CONNECTION_ACTIVATED","WS/RRK/2171554","2022-01-19","2022-01-19","New Connection","11"
"Sambalpur","WS_AP/SMB/2021-22/2173942","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-19","2022-01-19","New Connection","15"
"Jharsuguda","WS_AP/JRS/2021-22/2171555","CONNECTION_ACTIVATED","WS/JRS/2171553","2022-01-04","2022-01-19","New Connection","06"
"Jagatsinghpur","WS_AP/JGT/2021-22/2173939","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-19","2022-01-19","New Connection","06"
"Sambalpur","WS_AP/SMB/2021-22/2173938","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-19","2022-01-19","New Connection","17"
"Jharsuguda","WS_AP/JRS/2021-22/2171552","CONNECTION_ACTIVATED","WS/JRS/2171552","2022-01-04","2022-01-19","New Connection","06"
"Sambalpur","WS_AP/SMB/2021-22/2173937","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-19","2022-01-19","New Connection","15"
"Jharsuguda","WS_AP/JRS/2021-22/2173935","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-19","2022-01-19","New Connection","04"
"Sambalpur","WS_AP/SMB/2021-22/2173936","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-19","2022-01-19","New Connection","15"
"Sambalpur","WS_AP/SMB/2021-22/2173933","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-19","2022-01-19","New Connection","17"
"Jharsuguda","WS_AP/JRS/2021-22/2171549","CONNECTION_ACTIVATED","WS/JRS/2171551","2022-01-04","2022-01-19","New Connection","06"
"Rourkela","WS_AP/RRK/2021-22/2173905","CONNECTION_ACTIVATED","WS/RRK/2171550","2022-01-19","2022-01-19","New Connection","05"
"Sambalpur","WS_AP/SMB/2021-22/2173931","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-19","2022-01-19","New Connection","15"
"Jharsuguda","WS_AP/JRS/2021-22/2173929","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-19","2022-01-19","New Connection","04"
"Sambalpur","WS_AP/SMB/2021-22/2173930","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-19","2022-01-19","New Connection","15"
"Jharsuguda","WS_AP/JRS/2021-22/2171472","CONNECTION_ACTIVATED","WS/JRS/2171549","2022-01-03","2022-01-19","New Connection","07"
"Sambalpur","WS_AP/SMB/2021-22/2173928","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-19","2022-01-19","New Connection","17"
"Sambalpur","WS_AP/SMB/2021-22/2173927","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-19","2022-01-19","New Connection","15"
"Angul","WS_AP/ANG/2021-22/2173901","CONNECTION_ACTIVATED","WS/ANG/2171548","2022-01-19","2022-01-19","New Connection","02"
"Sambalpur","WS_AP/SMB/2021-22/2173924","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-19","2022-01-19","New Connection","15"
"Polasara","WS_AP/PLS/2021-22/2173215","PENDING_FOR_PAYMENT",NULL,"2022-01-17","2022-01-19","New Connection","19"
"Jharsuguda","WS_AP/JRS/2021-22/2174205","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-19","2022-01-19","New Connection","04"
"Polasara","WS_AP/PLS/2021-22/2173211","PENDING_FOR_PAYMENT",NULL,"2022-01-17","2022-01-19","New Connection","19"
"Polasara","WS_AP/PLS/2021-22/2173204","PENDING_FOR_PAYMENT",NULL,"2022-01-17","2022-01-19","New Connection","17"
"Jagatsinghpur","WS_AP/JGT/2021-22/2174204","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-19","2022-01-19","New Connection","02"
"Angul","WS_AP/ANG/2021-22/2174190","CONNECTION_ACTIVATED","WS/ANG/2171616","2022-01-19","2022-01-19","New Connection","01"
"Jagatsinghpur","WS_AP/JGT/2021-22/2174203","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-19","2022-01-19","New Connection","02"
"Jagatsinghpur","WS_AP/JGT/2021-22/2174202","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-19","2022-01-19","New Connection","10"
"Sambalpur","WS_AP/SMB/2021-22/2174200","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-19","2022-01-19","New Connection","15"
"Sambalpur","WS_AP/SMB/2021-22/2174201","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-19","2022-01-19","New Connection","18"
"Jagatsinghpur","WS_AP/JGT/2021-22/2174199","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-19","2022-01-19","New Connection","02"
"Sambalpur","WS_AP/SMB/2021-22/2174196","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-19","2022-01-19","New Connection","15"
"Jagatsinghpur","WS_AP/JGT/2021-22/2174195","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-19","2022-01-19","New Connection","02"
"Jagatsinghpur","WS_AP/JGT/2021-22/2174194","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-19","2022-01-19","New Connection","10"
"Jharsuguda","WS_AP/JRS/2021-22/2174193","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-19","2022-01-19","New Connection","04"
"Sambalpur","WS_AP/SMB/2021-22/2174192","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-19","2022-01-19","New Connection","15"
"Jagatsinghpur","WS_AP/JGT/2021-22/2174191","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-19","2022-01-19","New Connection","02"
"Sambalpur","WS_AP/SMB/2021-22/2174189","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-19","2022-01-19","New Connection","18"
"Sambalpur","WS_AP/SMB/2021-22/2174188","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-19","2022-01-19","New Connection","15"
"Jagatsinghpur","WS_AP/JGT/2021-22/2174185","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-19","2022-01-19","New Connection","10"
"Jagatsinghpur","WS_AP/JGT/2021-22/2174186","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-19","2022-01-19","New Connection","02"
"Sambalpur","WS_AP/SMB/2021-22/2174183","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-19","2022-01-19","New Connection","15"
"Jagatsinghpur","WS_AP/JGT/2021-22/2174182","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-19","2022-01-19","New Connection","02"
"Jharsuguda","WS_AP/JRS/2021-22/2174180","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-19","2022-01-19","New Connection","04"
"Jagatsinghpur","WS_AP/JGT/2021-22/2174179","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-19","2022-01-19","New Connection","10"
"Sambalpur","WS_AP/SMB/2021-22/2174176","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-19","2022-01-19","New Connection","18"
"Sambalpur","WS_AP/SMB/2021-22/2174181","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-19","2022-01-19","New Connection","15"
"Jagatsinghpur","WS_AP/JGT/2021-22/2174175","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-19","2022-01-19","New Connection","02"
"Sambalpur","WS_AP/SMB/2021-22/2174174","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-19","2022-01-19","New Connection","15"
"Rourkela","WS_AP/RRK/2021-22/2174161","CONNECTION_ACTIVATED","WS/RRK/2171615","2022-01-19","2022-01-19","New Connection","05"
"Jagatsinghpur","WS_AP/JGT/2021-22/2174171","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-19","2022-01-19","New Connection","02"
"Sambalpur","WS_AP/SMB/2021-22/2174172","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-19","2022-01-19","New Connection","15"
"Jagatsinghpur","WS_AP/JGT/2021-22/2174170","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-19","2022-01-19","New Connection","10"
"Sambalpur","WS_AP/SMB/2021-22/2174169","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-19","2022-01-19","New Connection","15"
"Jagatsinghpur","WS_AP/JGT/2021-22/2174168","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-19","2022-01-19","New Connection","02"
"Angul","WS_AP/ANG/2021-22/2174144","CONNECTION_ACTIVATED","WS/ANG/2171614","2022-01-19","2022-01-19","New Connection","12"
"Sambalpur","WS_AP/SMB/2021-22/2174164","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-19","2022-01-19","New Connection","18"
"Sambalpur","WS_AP/SMB/2021-22/2174167","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-19","2022-01-19","New Connection","15"
"Jagatsinghpur","WS_AP/JGT/2021-22/2174163","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-19","2022-01-19","New Connection","10"
"Jagatsinghpur","WS_AP/JGT/2021-22/2174166","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-19","2022-01-19","New Connection","02"
"Jharsuguda","WS_AP/JRS/2021-22/2174162","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-19","2022-01-19","New Connection","04"
"Rourkela","WS_AP/RRK/2021-22/2174026","CONNECTION_ACTIVATED","WS/RRK/2171613","2022-01-19","2022-01-19","New Connection","06"
"Sambalpur","WS_AP/SMB/2021-22/2174160","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-19","2022-01-19","New Connection","15"
"Polasara","WS_AP/PLS/2021-22/2173377","PENDING_FOR_PAYMENT",NULL,"2022-01-18","2022-01-19","New Connection","02"
"Jagatsinghpur","WS_AP/JGT/2021-22/2174159","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-19","2022-01-19","New Connection","02"
"Rourkela","WS_AP/RRK/2021-22/2174138","CONNECTION_ACTIVATED","WS/RRK/2171612","2022-01-19","2022-01-19","New Connection","11"
"Jagatsinghpur","WS_AP/JGT/2021-22/2174156","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-19","2022-01-19","New Connection","10"
"Polasara","WS_AP/PLS/2021-22/2173200","PENDING_FOR_PAYMENT",NULL,"2022-01-17","2022-01-19","New Connection","17"
"Sambalpur","WS_AP/SMB/2021-22/2174158","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-19","2022-01-19","New Connection","15"
"Jagatsinghpur","WS_AP/JGT/2021-22/2174157","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-19","2022-01-19","New Connection","02"
"Sambalpur","WS_AP/SMB/2021-22/2174153","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-19","2022-01-19","New Connection","18"
"Sambalpur","WS_AP/SMB/2021-22/2174155","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-19","2022-01-19","New Connection","15"
"Polasara","WS_AP/PLS/2021-22/2173198","PENDING_FOR_PAYMENT",NULL,"2022-01-17","2022-01-19","New Connection","17"
"Jagatsinghpur","WS_AP/JGT/2021-22/2174152","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-19","2022-01-19","New Connection","02"
"Rourkela","WS_AP/RRK/2021-22/2174148","PENDING_APPROVAL_FOR_CONNECTION",NULL,"2022-01-19","2022-01-19","New Connection","22"
"Jagatsinghpur","WS_AP/JGT/2021-22/2174151","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-19","2022-01-19","New Connection","10"
"Sambalpur","WS_AP/SMB/2021-22/2174150","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-19","2022-01-19","New Connection","15"
"Sambalpur","WS_AP/SMB/2021-22/2174147","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-19","2022-01-19","New Connection","15"
"Puri","WS_AP/PRI/2021-22/2174149","INITIATED",NULL,"2022-01-19","2022-01-19","New Connection","13"
"Jharsuguda","WS_AP/JRS/2021-22/2174145","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-19","2022-01-19","New Connection","04"
"Jagatsinghpur","WS_AP/JGT/2021-22/2174141","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-19","2022-01-19","New Connection","02"
"Sambalpur","WS_AP/SMB/2021-22/2174142","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-19","2022-01-19","New Connection","18"
"Sambalpur","WS_AP/SMB/2021-22/2174143","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-19","2022-01-19","New Connection","15"
"Polasara","WS_AP/PLS/2021-22/2173425","PENDING_FOR_PAYMENT",NULL,"2022-01-18","2022-01-19","New Connection","07"
"Polasara","WS_AP/PLS/2021-22/2173195","PENDING_FOR_PAYMENT",NULL,"2022-01-17","2022-01-19","New Connection","17"
"Purushottampur","WS_AP/PRS/2021-22/2171109","CONNECTION_ACTIVATED","WS/PRS/2171611","2021-12-28","2022-01-19","New Connection","02"
"Polasara","WS_AP/PLS/2021-22/2173149","PENDING_FOR_PAYMENT",NULL,"2022-01-17","2022-01-19","New Connection","17"
"Sambalpur","WS_AP/SMB/2021-22/2174140","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-19","2022-01-19","New Connection","15"
"Polasara","WS_AP/PLS/2021-22/2173137","PENDING_FOR_PAYMENT",NULL,"2022-01-17","2022-01-19","New Connection","05"
"Rourkela","WS_AP/RRK/2021-22/2174130","CONNECTION_ACTIVATED","WS/RRK/2171610","2022-01-19","2022-01-19","New Connection","05"
"Sambalpur","WS_AP/SMB/2021-22/2174139","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-19","2022-01-19","New Connection","15"
"Angul","WS_AP/ANG/2021-22/2174126","CONNECTION_ACTIVATED","WS/ANG/2171609","2022-01-19","2022-01-19","New Connection","01"
"Jagatsinghpur","WS_AP/JGT/2021-22/2174137","INITIATED",NULL,"2022-01-19","2022-01-19","New Connection","10"
"Sambalpur","WS_AP/SMB/2021-22/2174136","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-19","2022-01-19","New Connection","15"
"Purushottampur","WS_AP/PRS/2021-22/2171098","CONNECTION_ACTIVATED","WS/PRS/2171608","2021-12-28","2022-01-19","New Connection","02"
"Sambalpur","WS_AP/SMB/2021-22/2174135","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-19","2022-01-19","New Connection","18"
"Jagatsinghpur","WS_AP/JGT/2021-22/2174132","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-19","2022-01-19","New Connection","10"
"Sambalpur","WS_AP/SMB/2021-22/2174133","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-19","2022-01-19","New Connection","15"
"Sambalpur","WS_AP/SMB/2021-22/2174131","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-19","2022-01-19","New Connection","15"
"Purushottampur","WS_AP/PRS/2021-22/2171094","CONNECTION_ACTIVATED","WS/PRS/2171607","2021-12-28","2022-01-19","New Connection","02"
"Sambalpur","WS_AP/SMB/2021-22/2174129","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-19","2022-01-19","New Connection","18"
"Jagatsinghpur","WS_AP/JGT/2021-22/2174127","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-19","2022-01-19","New Connection","10"
"Sambalpur","WS_AP/SMB/2021-22/2174128","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-19","2022-01-19","New Connection","15"
"Sambalpur","WS_AP/SMB/2021-22/2173922","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-19","2022-01-19","New Connection","17"
"Jharsuguda","WS_AP/JRS/2021-22/2173920","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-19","2022-01-19","New Connection","04"
"Sambalpur","WS_AP/SMB/2021-22/2173921","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-19","2022-01-19","New Connection","15"
"Sambalpur","WS_AP/SMB/2021-22/2173918","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-19","2022-01-19","New Connection","15"
"Sambalpur","WS_AP/SMB/2021-22/2173917","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-19","2022-01-19","New Connection","17"
"Sambalpur","WS_AP/SMB/2021-22/2173916","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-19","2022-01-19","New Connection","15"
"Jharsuguda","WS_AP/JRS/2021-22/2173913","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-19","2022-01-19","New Connection","04"
"Sambalpur","WS_AP/SMB/2021-22/2173912","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-19","2022-01-19","New Connection","15"
"Sambalpur","WS_AP/SMB/2021-22/2173911","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-19","2022-01-19","New Connection","17"
"Rayagada","WS_AP/RYG/2021-22/2173909","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-19","2022-01-19","New Connection","01"
"Sambalpur","WS_AP/SMB/2021-22/2173910","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-19","2022-01-19","New Connection","15"
"Jagatsinghpur","WS_AP/JGT/2021-22/2173904","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-19","2022-01-19","New Connection","06"
"Sambalpur","WS_AP/SMB/2021-22/2173908","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-19","2022-01-19","New Connection","15"
"Jharsuguda","WS_AP/JRS/2021-22/2173907","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-19","2022-01-19","New Connection","04"
"Sambalpur","WS_AP/SMB/2021-22/2173903","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-19","2022-01-19","New Connection","15"
"Sambalpur","WS_AP/SMB/2021-22/2173902","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-19","2022-01-19","New Connection","15"
"Rayagada","WS_AP/RYG/2021-22/2173900","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-19","2022-01-19","New Connection","01"
"Jharsuguda","WS_AP/JRS/2021-22/2171546","CONNECTION_ACTIVATED","WS/JRS/2171547","2022-01-04","2022-01-19","New Connection","06"
"Sambalpur","WS_AP/SMB/2021-22/2173899","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-19","2022-01-19","New Connection","15"
"Jharsuguda","WS_AP/JRS/2021-22/2173898","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-19","2022-01-19","New Connection","04"
"Sambalpur","WS_AP/SMB/2021-22/2173897","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-19","2022-01-19","New Connection","15"
"Jharsuguda","WS_AP/JRS/2021-22/2171543","CONNECTION_ACTIVATED","WS/JRS/2171546","2022-01-04","2022-01-19","New Connection","06"
"Jagatsinghpur","WS_AP/JGT/2021-22/2173894","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-19","2022-01-19","New Connection","06"
"Sambalpur","WS_AP/SMB/2021-22/2173896","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-19","2022-01-19","New Connection","15"
"Sambalpur","WS_AP/SMB/2021-22/2173893","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-19","2022-01-19","New Connection","15"
"Jharsuguda","WS_AP/JRS/2021-22/2171539","CONNECTION_ACTIVATED","WS/JRS/2171545","2022-01-04","2022-01-19","New Connection","06"
"Sambalpur","WS_AP/SMB/2021-22/2173827","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-19","2022-01-19","New Connection","17"
"Sambalpur","WS_AP/SMB/2021-22/2173826","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-19","2022-01-19","New Connection","33"
"Sambalpur","WS_AP/SMB/2021-22/2173824","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-19","2022-01-19","New Connection","33"
"Sambalpur","WS_AP/SMB/2021-22/2173823","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-19","2022-01-19","New Connection","17"
